timestamp,src_ip,dst_ip,protocol,packet_size,src_port,dst_port,flags,Info,label
0.326423,192.168.1.141,192.168.1.181,UDP,1147,29994,312,ACK,Normal communication,benign
0.264822,192.168.1.110,192.168.1.115,HTTPS,648,30516,475,SYN,Normal communication,benign
0.44657,192.168.1.62,192.168.1.231,SSH,138,12796,22,,Repeated login attempts,attack
0.461549,192.168.1.98,192.168.1.57,SSH,124,31175,22,,Repeated login attempts,attack
0.032332,192.168.1.245,192.168.1.134,HTTPS,793,17361,465,FIN,Normal communication,benign
0.265271,192.168.1.77,192.168.1.62,TCP,715,46889,190,,Normal communication,benign
0.113891,192.168.1.86,108.151.244.144,FTP,52,40060,10,RST,Normal communication,benign
0.001777,192.168.1.219,166.51.38.212,SSH,296,42360,160,ACK,Normal communication,benign
0.051807,192.168.1.190,192.168.1.179,TCP,531,15829,598,,Normal communication,benign
0.030875,192.168.1.73,131.41.18.32,UDP,289,59962,741,ACK,Normal communication,benign
0.073734,192.168.1.197,192.168.1.13,UDP,787,10051,367,SYN,Normal communication,benign
0.08319,192.168.1.215,192.168.1.94,SSH,104,30457,22,,Repeated login attempts,attack
0.439803,192.168.1.55,192.168.1.251,DNS,511,11582,645,RST,Normal communication,benign
0.489315,192.168.1.178,192.168.1.186,SSH,132,29216,22,,Repeated login attempts,attack
0.395516,192.168.1.52,192.168.1.135,DNS,96,35535,381,,Normal communication,benign
0.042869,192.168.1.126,198.135.3.55,TCP,2207,61114,443,PSH,Large outbound data,attack
0.48412,192.168.1.31,26.243.68.73,HTTP,502,57356,601,FIN,Normal communication,benign
0.350705,117.168.70.194,192.168.1.140,UDP,1167,9285,150,,Flood traffic,attack
0.296821,192.168.1.80,192.168.1.222,DNS,763,35742,951,,Normal communication,benign
0.037081,192.168.1.6,192.168.1.171,SSH,139,28185,22,,Repeated login attempts,attack
0.021595,96.249.33.164,192.168.1.23,UDP,1394,43905,813,,Flood traffic,attack
0.017435,192.168.1.33,192.168.1.191,SSH,86,57535,22,,Repeated login attempts,attack
0.050399,192.168.1.191,192.168.1.197,SSH,135,49335,22,,Repeated login attempts,attack
0.014712,58.151.249.84,192.168.1.239,UDP,1083,60913,604,,Flood traffic,attack
0.360257,192.168.1.79,192.168.1.70,SSH,190,51991,665,SYN,Normal communication,benign
0.061088,192.168.1.98,153.142.235.233,HTTPS,519,43098,846,PSH,Normal communication,benign
0.003247,192.168.1.251,74.163.222.60,TCP,60,56058,7901,SYN,Port scan attempt,attack
0.210721,192.168.1.89,151.33.227.107,UDP,150,48880,1000,SYN,Normal communication,benign
0.319413,192.168.1.61,192.168.1.72,TCP,743,57371,856,ACK,Normal communication,benign
0.44036,192.168.1.64,39.87.199.174,TCP,1178,38703,641,SYN,Normal communication,benign
0.176883,192.168.1.64,192.168.1.152,SSH,963,35476,645,RST,Normal communication,benign
0.348687,38.152.47.206,192.168.1.153,TCP,60,16937,822,RST,Connection reset flood,attack
0.046041,192.168.1.41,77.187.224.160,SSH,1023,57988,26,SYN-ACK,Normal communication,benign
0.01482,192.168.1.94,164.177.78.11,TCP,60,38245,6626,SYN,Port scan attempt,attack
0.039352,192.168.1.54,112.48.27.135,HTTP,974,13480,660,,Normal communication,benign
0.320655,192.168.1.148,84.67.11.47,DNS,557,54159,53,,Suspicious DNS payload,attack
0.28928,192.168.1.8,109.114.172.212,TCP,60,55939,3911,SYN,Port scan attempt,attack
0.247077,192.168.1.1,32.31.253.30,SSH,886,53451,533,SYN-ACK,Normal communication,benign
0.454769,192.168.1.14,192.168.1.69,SSH,114,51395,22,,Repeated login attempts,attack
0.112536,192.168.1.15,151.33.227.107,SSH,781,17444,859,,Normal communication,benign
0.090615,192.168.1.4,110.193.65.232,HTTP,102,27602,240,,Normal communication,benign
0.274793,177.90.114.182,192.168.1.237,UDP,1040,9671,236,,Flood traffic,attack
0.352649,192.168.1.215,20.251.177.209,UDP,722,27419,863,SYN-ACK,Normal communication,benign
0.020204,192.168.1.194,192.168.1.49,SSH,148,33134,22,,Repeated login attempts,attack
0.088393,192.168.1.60,175.203.246.30,DNS,431,7567,53,,Suspicious DNS payload,attack
0.042602,192.168.1.140,192.168.1.128,DNS,667,1595,179,FIN,Normal communication,benign
0.090994,192.168.1.3,103.16.247.74,DNS,371,52848,53,,Suspicious DNS payload,attack
0.030073,192.168.1.97,42.29.167.56,DNS,316,9707,53,,Suspicious DNS payload,attack
0.014928,192.168.1.43,113.47.119.21,UDP,871,45239,639,PSH,Normal communication,benign
0.107282,192.168.1.210,192.168.1.203,SSH,44,18655,423,,Normal communication,benign
0.362322,192.168.1.52,192.168.1.124,SSH,149,27134,22,,Repeated login attempts,attack
0.06851,131.6.236.119,192.168.1.186,TCP,60,39400,263,RST,Connection reset flood,attack
0.264109,192.168.1.14,140.53.167.250,DNS,445,51950,53,,Suspicious DNS payload,attack
0.089782,192.168.1.84,29.11.183.158,DNS,557,28952,53,,Suspicious DNS payload,attack
0.304441,156.22.68.198,192.168.1.102,TCP,60,43407,285,RST,Connection reset flood,attack
0.302194,192.168.1.32,165.58.104.1,TCP,60,58882,9426,SYN,Port scan attempt,attack
0.04176,192.168.1.141,192.168.1.176,TCP,109,8447,64,SYN,Normal communication,benign
0.237234,192.168.1.95,192.168.1.37,HTTP,732,60538,450,PSH,Normal communication,benign
0.103072,192.168.1.233,49.32.104.140,HTTPS,682,22855,955,,Normal communication,benign
0.460261,192.168.1.50,192.168.1.47,HTTPS,355,14046,306,SYN,Normal communication,benign
0.165104,192.168.1.53,192.168.1.19,TCP,477,9608,384,,Normal communication,benign
0.00146,192.168.1.220,192.168.1.213,SSH,147,9257,22,,Repeated login attempts,attack
0.21705,192.168.1.103,192.168.1.37,TCP,819,36696,758,RST,Normal communication,benign
0.218786,192.168.1.7,192.168.1.35,DNS,55,21452,179,ACK,Normal communication,benign
0.274108,192.168.1.118,192.168.1.155,FTP,266,57816,951,FIN,Normal communication,benign
0.038961,192.168.1.182,75.214.51.250,DNS,446,46220,53,,Suspicious DNS payload,attack
0.032524,192.168.1.105,113.53.210.211,FTP,1134,16088,942,FIN,Normal communication,benign
0.290573,192.168.1.15,193.18.46.143,TCP,1071,40000,797,RST,Normal communication,benign
0.266731,91.97.220.175,192.168.1.219,TCP,60,60238,954,RST,Connection reset flood,attack
0.404483,192.168.1.123,34.109.0.73,TCP,1184,49105,469,,Normal communication,benign
0.066173,175.117.149.42,192.168.1.115,UDP,1042,11838,70,,Flood traffic,attack
0.089887,160.89.65.134,192.168.1.173,TCP,60,55319,635,RST,Connection reset flood,attack
0.274831,192.168.1.173,57.21.189.71,SSH,317,8349,261,RST,Normal communication,benign
0.457346,192.168.1.55,192.168.1.33,UDP,418,16235,527,SYN-ACK,Normal communication,benign
0.07429,192.168.1.212,138.197.27.91,DNS,404,51433,53,,Suspicious DNS payload,attack
0.416295,192.168.1.114,192.168.1.223,FTP,752,34682,450,RST,Normal communication,benign
0.089426,27.232.168.100,192.168.1.100,TCP,60,57124,870,RST,Connection reset flood,attack
0.439982,192.168.1.164,192.168.1.55,HTTP,1068,3599,176,RST,Normal communication,benign
0.106257,192.168.1.108,87.148.148.110,HTTPS,42,15350,411,ACK,Normal communication,benign
0.31652,192.168.1.129,192.168.1.146,UDP,321,46682,534,RST,Normal communication,benign
0.437114,192.168.1.54,192.168.1.139,SSH,140,27191,22,,Repeated login attempts,attack
0.022773,192.168.1.213,87.1.112.252,UDP,987,43284,406,SYN-ACK,Normal communication,benign
0.464727,192.168.1.77,192.168.1.184,FTP,713,7778,716,SYN-ACK,Normal communication,benign
0.123488,192.168.1.69,90.149.42.236,HTTP,1073,30006,623,PSH,Normal communication,benign
0.436811,192.168.1.42,192.168.1.110,SSH,137,36795,22,,Repeated login attempts,attack
0.066865,87.200.52.140,192.168.1.173,UDP,1506,60382,439,,Flood traffic,attack
0.060449,192.168.1.127,92.147.65.253,TCP,60,53110,8429,SYN,Port scan attempt,attack
0.027587,192.168.1.58,29.228.214.143,FTP,622,57731,377,PSH,Normal communication,benign
0.014242,192.168.1.34,184.58.179.17,TCP,60,26904,6025,SYN,Port scan attempt,attack
0.115759,192.168.1.34,192.168.1.193,SSH,232,50898,601,ACK,Normal communication,benign
0.001532,192.168.1.44,112.24.146.42,UDP,1029,58313,390,ACK,Normal communication,benign
0.080038,192.168.1.121,161.135.197.32,TCP,60,46012,8636,SYN,Port scan attempt,attack
0.075052,192.168.1.150,192.168.1.134,DNS,370,13674,877,PSH,Normal communication,benign
0.134898,192.168.1.55,192.168.1.66,DNS,1066,22208,184,SYN,Normal communication,benign
0.383814,192.168.1.176,192.168.1.52,SSH,126,56506,22,,Repeated login attempts,attack
0.076731,192.168.1.74,192.168.1.73,HTTP,298,37235,207,RST,Normal communication,benign
0.316069,192.168.1.250,192.168.1.200,SSH,98,65499,22,,Repeated login attempts,attack
0.387535,192.168.1.74,192.168.1.102,SSH,121,41681,22,,Repeated login attempts,attack
0.328555,192.168.1.218,192.168.1.152,HTTP,207,15559,691,ACK,Normal communication,benign
0.079457,192.168.1.100,192.168.1.145,SSH,717,14316,771,SYN-ACK,Normal communication,benign
0.41877,192.168.1.27,66.37.178.216,TCP,60,24774,6639,SYN,Port scan attempt,attack
0.296905,192.168.1.232,136.235.205.145,HTTPS,514,52397,165,RST,Normal communication,benign
0.057742,192.168.1.151,184.41.29.175,TCP,60,25309,1103,SYN,Port scan attempt,attack
0.41198,148.74.255.187,192.168.1.106,TCP,60,8239,343,RST,Connection reset flood,attack
0.322139,192.168.1.246,27.132.64.209,TCP,326,9932,491,SYN-ACK,Normal communication,benign
0.135789,192.168.1.148,85.156.61.99,TCP,3799,59103,443,PSH,Large outbound data,attack
0.124703,192.168.1.70,150.139.81.175,HTTP,942,22228,486,RST,Normal communication,benign
0.172595,192.168.1.18,120.131.100.124,TCP,93,16254,419,SYN-ACK,Normal communication,benign
0.100317,192.168.1.164,192.168.1.158,SSH,126,62884,22,,Repeated login attempts,attack
0.446147,192.168.1.192,192.168.1.145,TCP,170,52263,594,SYN-ACK,Normal communication,benign
0.24912,192.168.1.7,192.168.1.115,DNS,601,17203,964,FIN,Normal communication,benign
0.067771,192.168.1.168,96.210.72.141,HTTP,851,60317,625,SYN-ACK,Normal communication,benign
0.423656,192.168.1.149,181.203.37.211,SSH,459,43359,71,SYN,Normal communication,benign
0.050908,192.168.1.27,200.188.68.224,DNS,533,27971,53,,Suspicious DNS payload,attack
0.313444,192.168.1.100,24.92.30.255,TCP,60,64730,7293,SYN,Port scan attempt,attack
0.454407,192.168.1.171,192.168.1.55,FTP,238,22016,321,SYN-ACK,Normal communication,benign
0.055942,192.168.1.104,184.220.88.89,TCP,60,55664,9335,SYN,Port scan attempt,attack
0.479263,192.168.1.76,195.125.195.145,DNS,543,52945,151,RST,Normal communication,benign
0.440788,192.168.1.52,171.64.140.1,DNS,49,42956,1024,SYN-ACK,Normal communication,benign
0.434354,192.168.1.236,192.168.1.203,DNS,315,50855,151,SYN-ACK,Normal communication,benign
0.04731,192.168.1.180,85.28.112.195,TCP,60,34829,3117,SYN,Port scan attempt,attack
0.039894,192.168.1.158,195.24.182.175,TCP,2028,9921,443,PSH,Large outbound data,attack
0.045815,192.168.1.227,192.168.1.119,SSH,762,61726,716,SYN-ACK,Normal communication,benign
0.460484,192.168.1.206,192.168.1.203,SSH,696,16916,699,,Normal communication,benign
0.453582,192.168.1.187,140.171.87.188,TCP,2109,16111,443,PSH,Large outbound data,attack
0.450506,192.168.1.69,192.168.1.78,HTTP,945,28196,1011,SYN,Normal communication,benign
0.476719,192.168.1.166,132.83.128.37,SSH,1151,52062,433,RST,Normal communication,benign
0.120029,192.168.1.248,104.100.243.31,DNS,496,64606,53,,Suspicious DNS payload,attack
0.318815,192.168.1.246,146.200.138.199,FTP,377,53519,792,,Normal communication,benign
0.392142,192.168.1.173,29.11.183.158,TCP,60,33387,1298,SYN,Port scan attempt,attack
0.483755,192.168.1.173,122.38.217.225,TCP,2421,27017,443,PSH,Large outbound data,attack
0.413376,192.168.1.122,32.144.199.2,TCP,60,30979,4352,SYN,Port scan attempt,attack
0.09003,192.168.1.172,137.84.117.121,SSH,1005,36606,395,ACK,Normal communication,benign
0.219278,37.29.82.124,192.168.1.253,UDP,1737,51572,84,,Flood traffic,attack
0.02813,192.168.1.234,192.168.1.112,HTTP,1151,26565,498,RST,Normal communication,benign
0.433127,192.168.1.223,121.99.136.117,TCP,60,7817,8238,SYN,Port scan attempt,attack
0.250063,165.58.104.1,192.168.1.71,UDP,1373,33086,877,,Flood traffic,attack
0.052336,192.168.1.136,192.168.1.215,FTP,1158,59474,420,RST,Normal communication,benign
0.134324,192.168.1.225,192.168.1.103,SSH,96,49515,22,,Repeated login attempts,attack
0.416866,192.168.1.11,123.222.170.254,TCP,60,11204,7613,SYN,Port scan attempt,attack
0.295646,192.168.1.56,174.147.76.133,DNS,947,58581,700,RST,Normal communication,benign
0.405395,192.168.1.30,168.211.146.214,DNS,291,54202,125,SYN,Normal communication,benign
0.020585,192.168.1.85,99.73.161.78,TCP,3410,18692,443,PSH,Large outbound data,attack
0.474001,192.168.1.54,192.168.1.216,SSH,91,54895,22,,Repeated login attempts,attack
0.023341,192.168.1.127,192.168.1.131,HTTPS,177,47099,232,SYN,Normal communication,benign
0.23385,192.168.1.62,192.168.1.89,SSH,92,59972,22,,Repeated login attempts,attack
0.446762,192.168.1.163,103.2.12.203,TCP,60,25701,6859,SYN,Port scan attempt,attack
0.022447,192.168.1.117,192.168.1.215,SSH,115,65199,22,,Repeated login attempts,attack
0.327241,114.153.181.199,192.168.1.232,UDP,1986,8027,738,,Flood traffic,attack
0.310513,192.168.1.110,186.177.211.120,HTTP,433,22208,144,SYN,Normal communication,benign
0.050292,192.168.1.129,87.1.112.252,TCP,3370,47647,443,PSH,Large outbound data,attack
0.44039,192.168.1.190,111.155.195.4,FTP,146,36800,657,SYN-ACK,Normal communication,benign
0.025601,192.168.1.208,192.168.1.193,SSH,147,7841,22,,Repeated login attempts,attack
0.026478,146.2.39.231,192.168.1.213,UDP,1338,47821,29,,Flood traffic,attack
0.021263,112.24.146.42,192.168.1.61,UDP,1202,27225,792,,Flood traffic,attack
0.315149,192.168.1.212,192.168.1.18,UDP,945,55931,1023,RST,Normal communication,benign
0.026611,192.168.1.51,192.168.1.134,FTP,588,34979,968,SYN-ACK,Normal communication,benign
0.349463,156.22.68.198,192.168.1.238,UDP,1527,39721,161,,Flood traffic,attack
0.070376,94.250.128.15,192.168.1.43,UDP,1513,25242,963,,Flood traffic,attack
0.076409,192.168.1.9,192.168.1.130,FTP,1042,26019,625,FIN,Normal communication,benign
0.468628,192.168.1.12,58.45.95.175,UDP,112,28333,373,PSH,Normal communication,benign
0.051595,192.168.1.2,192.168.1.71,HTTP,705,33349,111,PSH,Normal communication,benign
0.018561,40.233.224.125,192.168.1.117,UDP,1762,52671,987,,Flood traffic,attack
0.033192,94.124.238.215,192.168.1.11,UDP,1529,57052,546,,Flood traffic,attack
0.436183,192.168.1.177,82.62.50.156,TCP,2379,64935,443,PSH,Large outbound data,attack
0.060931,192.168.1.251,20.198.160.223,TCP,60,56582,2957,SYN,Port scan attempt,attack
0.480558,192.168.1.49,192.168.1.149,HTTP,791,58494,937,ACK,Normal communication,benign
0.059081,192.168.1.254,136.111.155.100,HTTP,102,40155,136,SYN,Normal communication,benign
0.419318,192.168.1.216,192.168.1.86,TCP,537,45769,762,FIN,Normal communication,benign
0.024818,192.168.1.115,43.98.77.104,TCP,3891,12571,443,PSH,Large outbound data,attack
0.003384,96.210.72.141,192.168.1.65,TCP,60,23160,191,RST,Connection reset flood,attack
0.014924,192.168.1.14,192.168.1.171,DNS,1138,65436,748,RST,Normal communication,benign
0.076939,192.168.1.235,52.25.112.152,HTTPS,150,41457,262,SYN,Normal communication,benign
0.079315,192.168.1.108,45.233.143.26,TCP,60,10392,2420,SYN,Port scan attempt,attack
0.485151,192.168.1.136,87.55.58.80,TCP,1181,42908,961,,Normal communication,benign
0.432412,192.168.1.240,82.200.94.218,HTTP,1178,64090,641,,Normal communication,benign
0.174544,192.168.1.180,109.114.172.212,HTTPS,63,31521,567,,Normal communication,benign
0.031057,192.168.1.89,80.51.220.72,TCP,60,64215,947,SYN,Port scan attempt,attack
0.101991,192.168.1.250,192.168.1.5,HTTPS,923,25052,489,,Normal communication,benign
0.072747,192.168.1.204,76.114.74.56,TCP,2065,36724,443,PSH,Large outbound data,attack
0.176339,168.226.10.253,192.168.1.100,TCP,60,55615,222,RST,Connection reset flood,attack
0.018632,192.168.1.187,192.168.1.78,DNS,318,36500,552,FIN,Normal communication,benign
0.080072,192.168.1.224,91.49.225.208,HTTPS,753,16700,137,,Normal communication,benign
0.233593,192.168.1.53,38.121.114.4,TCP,2386,52231,443,PSH,Large outbound data,attack
0.003254,192.168.1.70,192.168.1.45,UDP,1106,27842,421,ACK,Normal communication,benign
0.049178,192.168.1.82,192.168.1.46,FTP,1151,27786,302,,Normal communication,benign
0.113606,192.168.1.154,172.7.32.218,DNS,479,49795,53,,Suspicious DNS payload,attack
0.045514,192.168.1.64,164.177.78.11,DNS,492,29091,628,,Normal communication,benign
0.029264,69.32.171.27,192.168.1.59,UDP,1357,15281,246,,Flood traffic,attack
0.460056,192.168.1.249,153.193.155.135,TCP,2702,47378,443,PSH,Large outbound data,attack
0.353682,130.134.232.176,192.168.1.66,TCP,60,30466,331,RST,Connection reset flood,attack
0.365196,192.168.1.75,192.168.1.128,HTTP,1034,53142,4,SYN,Normal communication,benign
0.250508,192.168.1.162,192.168.1.225,SSH,250,60059,15,,Normal communication,benign
0.091536,39.121.114.181,192.168.1.78,UDP,1517,17381,792,,Flood traffic,attack
0.094603,81.50.72.138,192.168.1.193,TCP,60,59647,520,RST,Connection reset flood,attack
0.413994,192.168.1.112,192.168.1.54,SSH,85,16746,22,,Repeated login attempts,attack
0.465022,192.168.1.131,106.147.59.101,HTTPS,311,22661,382,FIN,Normal communication,benign
0.293805,192.168.1.135,61.234.2.249,UDP,609,29856,304,RST,Normal communication,benign
0.282794,132.114.190.226,192.168.1.31,UDP,1445,46360,223,,Flood traffic,attack
0.061972,192.168.1.169,184.157.148.127,TCP,714,22423,537,RST,Normal communication,benign
0.46081,192.168.1.237,128.229.175.141,TCP,1713,8945,443,PSH,Large outbound data,attack
0.461421,192.168.1.243,192.168.1.65,DNS,793,34343,141,RST,Normal communication,benign
0.4275,192.168.1.3,192.168.1.160,HTTP,119,4109,494,,Normal communication,benign
0.4895,192.168.1.183,192.168.1.246,FTP,815,39563,496,RST,Normal communication,benign
0.132447,192.168.1.150,100.78.146.66,HTTPS,318,7687,222,SYN,Normal communication,benign
0.401263,192.168.1.210,176.230.228.206,HTTPS,985,31829,893,FIN,Normal communication,benign
0.35983,192.168.1.85,59.135.27.69,HTTP,220,29813,509,RST,Normal communication,benign
0.188028,192.168.1.12,84.104.133.7,TCP,1873,15825,443,PSH,Large outbound data,attack
0.220869,192.168.1.82,100.159.102.62,TCP,60,55873,5468,SYN,Port scan attempt,attack
0.320496,192.168.1.239,61.156.115.85,FTP,1036,30307,72,,Normal communication,benign
0.447168,128.152.162.14,192.168.1.126,UDP,1844,10300,31,,Flood traffic,attack
0.020598,192.168.1.10,192.168.1.38,SSH,101,62207,22,,Repeated login attempts,attack
0.018234,192.168.1.222,38.221.192.129,TCP,60,21228,7567,SYN,Port scan attempt,attack
0.310277,192.168.1.201,192.168.1.244,FTP,104,21083,363,ACK,Normal communication,benign
0.437988,192.168.1.153,192.168.1.91,FTP,270,36937,421,FIN,Normal communication,benign
0.307812,192.168.1.11,177.228.210.60,TCP,3923,16456,443,PSH,Large outbound data,attack
0.463431,192.168.1.64,192.168.1.3,TCP,1038,53673,681,FIN,Normal communication,benign
0.005377,192.168.1.92,132.38.253.68,TCP,3862,28876,443,PSH,Large outbound data,attack
0.035542,192.168.1.56,21.8.176.247,HTTP,462,64027,517,SYN-ACK,Normal communication,benign
0.045742,192.168.1.53,160.104.29.224,TCP,60,39651,2207,SYN,Port scan attempt,attack
0.241329,192.168.1.236,132.67.192.216,HTTP,511,34366,375,SYN-ACK,Normal communication,benign
0.012461,192.168.1.204,192.168.1.64,FTP,397,18650,964,SYN,Normal communication,benign
0.095813,192.168.1.185,79.89.108.43,FTP,959,31185,19,FIN,Normal communication,benign
0.431216,192.168.1.45,153.251.29.147,DNS,99,26912,978,ACK,Normal communication,benign
0.238585,192.168.1.2,93.90.244.137,DNS,462,49681,53,,Suspicious DNS payload,attack
0.190151,192.168.1.141,192.168.1.73,TCP,221,55313,428,PSH,Normal communication,benign
0.454533,192.168.1.56,37.221.71.187,TCP,2842,34490,443,PSH,Large outbound data,attack
0.030286,192.168.1.166,192.168.1.87,DNS,494,49767,805,RST,Normal communication,benign
0.020961,192.168.1.75,42.29.167.56,DNS,525,47267,53,,Suspicious DNS payload,attack
0.083063,192.168.1.93,192.168.1.66,HTTP,436,40987,30,,Normal communication,benign
0.35985,192.168.1.239,131.223.107.203,TCP,60,28987,8300,SYN,Port scan attempt,attack
0.246273,192.168.1.114,192.168.1.25,SSH,120,39232,22,,Repeated login attempts,attack
0.028004,21.8.176.247,192.168.1.9,UDP,1400,18951,206,,Flood traffic,attack
0.446933,192.168.1.211,192.168.1.175,HTTPS,193,51764,819,ACK,Normal communication,benign
0.312798,192.168.1.56,192.168.1.88,SSH,90,25250,22,,Repeated login attempts,attack
0.26779,192.168.1.11,192.168.1.33,SSH,966,20514,456,SYN,Normal communication,benign
0.060841,192.168.1.235,37.91.214.69,TCP,60,23242,918,SYN,Port scan attempt,attack
0.487945,192.168.1.99,192.168.1.120,HTTPS,608,47467,134,ACK,Normal communication,benign
0.039948,192.168.1.94,192.168.1.222,TCP,1176,18396,191,PSH,Normal communication,benign
0.007893,192.168.1.192,192.168.1.32,SSH,794,14955,734,RST,Normal communication,benign
0.468471,192.168.1.29,163.87.190.61,DNS,121,4607,281,SYN,Normal communication,benign
0.009,192.168.1.35,192.168.1.202,DNS,1030,38240,160,RST,Normal communication,benign
0.015194,192.168.1.115,45.254.66.22,TCP,3618,22013,443,PSH,Large outbound data,attack
0.461597,192.168.1.73,135.98.233.175,TCP,3469,33349,443,PSH,Large outbound data,attack
0.005336,192.168.1.195,192.168.1.197,SSH,575,50530,173,PSH,Normal communication,benign
0.236966,152.149.201.57,192.168.1.241,UDP,1235,27329,737,,Flood traffic,attack
0.170366,192.168.1.172,94.158.129.65,TCP,60,11543,8721,SYN,Port scan attempt,attack
0.34513,192.168.1.232,48.249.222.16,HTTP,551,11771,1020,PSH,Normal communication,benign
0.036901,153.214.239.70,192.168.1.100,UDP,1201,13666,441,,Flood traffic,attack
0.027056,192.168.1.235,79.157.241.111,FTP,809,6531,58,FIN,Normal communication,benign
0.076043,192.168.1.48,41.222.109.1,TCP,2138,29096,443,PSH,Large outbound data,attack
0.078147,183.155.158.245,192.168.1.73,TCP,60,36013,700,RST,Connection reset flood,attack
0.292747,71.31.118.144,192.168.1.243,UDP,1550,2780,429,,Flood traffic,attack
0.344185,192.168.1.231,192.168.1.227,TCP,518,1693,399,FIN,Normal communication,benign
0.172839,192.168.1.131,71.192.14.59,TCP,350,7054,68,FIN,Normal communication,benign
0.308123,192.168.1.91,157.90.27.86,HTTP,946,51289,90,FIN,Normal communication,benign
0.427178,192.168.1.111,192.168.1.149,TCP,819,56435,962,SYN,Normal communication,benign
0.017709,192.168.1.166,192.168.1.11,SSH,90,40303,22,,Repeated login attempts,attack
0.011853,192.168.1.86,192.168.1.120,SSH,144,61093,22,,Repeated login attempts,attack
0.484234,115.186.225.65,192.168.1.147,UDP,1261,1388,621,,Flood traffic,attack
0.471622,192.168.1.18,160.124.58.4,TCP,60,32279,6464,SYN,Port scan attempt,attack
0.268143,192.168.1.153,33.228.217.150,TCP,1983,30098,443,PSH,Large outbound data,attack
0.48007,89.19.242.145,192.168.1.227,UDP,1547,5529,571,,Flood traffic,attack
0.083471,192.168.1.192,192.168.1.183,TCP,1080,22957,925,FIN,Normal communication,benign
0.108809,192.168.1.202,192.168.1.236,TCP,553,48042,552,RST,Normal communication,benign
0.294677,192.168.1.182,103.39.21.176,HTTPS,981,35926,433,SYN-ACK,Normal communication,benign
0.316554,61.234.2.249,192.168.1.168,UDP,1753,46363,222,,Flood traffic,attack
0.189209,192.168.1.153,142.192.186.68,DNS,208,16058,53,,Suspicious DNS payload,attack
0.049607,192.168.1.22,100.78.146.66,DNS,294,42232,53,,Suspicious DNS payload,attack
0.011307,192.168.1.141,192.168.1.97,DNS,1076,34420,685,FIN,Normal communication,benign
0.235329,192.168.1.137,192.168.1.134,SSH,128,17367,22,,Repeated login attempts,attack
0.307681,192.168.1.237,192.168.1.11,TCP,1083,15673,218,PSH,Normal communication,benign
0.246593,192.168.1.226,134.145.33.132,HTTP,453,5323,421,,Normal communication,benign
0.232667,192.168.1.248,143.67.83.36,HTTP,280,31737,456,ACK,Normal communication,benign
0.048429,192.168.1.159,192.168.1.128,TCP,1099,49240,94,PSH,Normal communication,benign
0.140035,192.168.1.139,192.168.1.118,FTP,654,64614,581,SYN-ACK,Normal communication,benign
0.024334,192.168.1.229,151.235.112.46,TCP,1146,59396,885,ACK,Normal communication,benign
0.344874,192.168.1.207,87.55.58.80,HTTP,379,52135,313,,Normal communication,benign
0.056638,40.167.192.24,192.168.1.135,UDP,1977,18757,531,,Flood traffic,attack
0.134056,192.168.1.223,93.165.84.95,TCP,60,53284,6452,SYN,Port scan attempt,attack
0.224466,192.168.1.174,192.168.1.102,UDP,1007,64289,886,,Normal communication,benign
0.012829,192.168.1.249,66.243.133.59,HTTP,1130,17788,502,,Normal communication,benign
0.435515,192.168.1.100,180.103.158.46,TCP,60,12128,835,SYN,Port scan attempt,attack
0.035386,192.168.1.63,21.146.51.29,SSH,468,44453,293,SYN,Normal communication,benign
0.057184,192.168.1.115,97.106.9.175,TCP,60,16156,2612,SYN,Port scan attempt,attack
0.105108,192.168.1.54,81.235.153.47,FTP,1110,55732,977,SYN-ACK,Normal communication,benign
0.059578,192.168.1.138,192.168.1.82,HTTPS,1055,55385,446,SYN-ACK,Normal communication,benign
0.321554,192.168.1.199,192.168.1.183,SSH,122,48347,22,,Repeated login attempts,attack
0.024821,192.168.1.17,112.190.172.27,HTTPS,58,18813,839,SYN,Normal communication,benign
0.147022,192.168.1.20,199.130.81.144,SSH,1027,46673,654,ACK,Normal communication,benign
0.170616,192.168.1.53,100.168.3.4,HTTPS,946,24432,450,RST,Normal communication,benign
0.033973,192.168.1.187,192.168.1.88,SSH,634,35816,797,RST,Normal communication,benign
0.240999,192.168.1.73,76.38.76.238,TCP,60,49539,3310,SYN,Port scan attempt,attack
0.406453,192.168.1.112,161.213.41.253,TCP,2863,25516,443,PSH,Large outbound data,attack
0.084417,192.168.1.247,132.176.106.195,TCP,124,48051,227,FIN,Normal communication,benign
0.471161,192.168.1.250,192.168.1.6,DNS,1078,32250,906,RST,Normal communication,benign
0.477347,192.168.1.165,181.247.200.232,TCP,562,16651,1002,PSH,Normal communication,benign
0.098686,192.168.1.241,192.168.1.149,SSH,125,24479,22,,Repeated login attempts,attack
0.113308,192.168.1.21,192.168.1.19,SSH,107,44510,22,,Repeated login attempts,attack
0.325621,192.168.1.94,192.168.1.36,SSH,138,18146,22,,Repeated login attempts,attack
0.013053,192.168.1.60,114.78.95.121,UDP,324,21323,38,,Normal communication,benign
0.190829,192.168.1.251,170.21.243.233,FTP,924,62289,56,RST,Normal communication,benign
0.008024,192.168.1.126,192.168.1.74,SSH,125,9505,22,,Repeated login attempts,attack
0.010201,192.168.1.179,157.61.87.89,UDP,312,53775,129,SYN,Normal communication,benign
0.099539,27.232.168.100,192.168.1.10,UDP,1337,28706,146,,Flood traffic,attack
